Project ID,Resource Item Name,Resource Quantity,Resource Unit Price,Resource Vendor Name
280d20ee2e7d8dc8470e34c7c82bbe12,cn342bu - low rainbow 30&amp;#34; x 60&#34; rectangular table - blue,1.0,199.0,Lakeshore Learning Materials
a5d9661f07ae785581a42a02c6f05aad,dixon pencil/no 2 box12       zz,10.0,2.26,Blick Art Materials
c89c9d80994b151aa032484d87d41b2d,star wars the force awakens: han & chewie return!,1.0,3.46,Amazon Business
d9df9c287b341f97390d850fd4212ff8,bluford series 20-book boxed set (books 1-20),3.0,57.49,Amazon Business
ee4467a05f31a98518c5e043f25b646b,hh400x - math instant learning centers - gr. 2-3,1.0,199.0,Lakeshore Learning Materials
e761f52456740779ba0813d19d46d474,pp440x - fairy tales problem solving stem kits,1.0,149.0,Lakeshore Learning Materials
456a94e474debad17ade6ea2486faa74,aa330x - dressing frames - complete set,1.0,59.99,Lakeshore Learning Materials
6aefe6e6c7317d81c760800e8f82688e,"magnus chase and the gods of asgard, book 3 the ship of the dead",1.0,11.99,Amazon Business
82ec669c124178bc007adfa8464b992d,standard shipping,1.0,0.0,Blick Art Materials
919a9d79c42af35eb887d118097773e4,treasure chest cardboard 9x 7x5.5,1.0,9.97,ABC School Supply
9bd140ca9f6f09d445235f4a4069d1f2,"signature trail mix, peanuts, m and m candies, raisins, almonds and cashews, 4 pound",1.0,20.65,Amazon Business
dc229c249db05722e342d0d002d55003,"fruit of the loom little girls'  bikini (pack of 12), assorted, 10",2.0,10.99,Amazon Business
2a62cdaebddec8a8b28116cf07940343,book nonfiction read + write booklet sci,1.0,9.86,Frey Scientific
ef97b9c0be2ca3a8f966396f362aff8d,rotten teeth,4.0,6.95,Amazon Business
5fcf7de50773349276f93b159348b059,"staples copy paper 8-1/2"" x 11"", case",8.0,33.28,Staples Advantage
04c658c38ae3d1853db619cc265b461c,in the garden (mathematics readers),1.0,8.99,Amazon Business
f590e5fc09ef4d301b4366e2fc69cecf,"mead spiral notebook 1-subject, 70-count, wide ruled, assorted colors, 4 pack (72873)",25.0,6.52,Amazon Business
b354e1f8e25fa43b749dfd66fad55241,lego education community minifigures set 4598355 (256 pieces),1.0,49.43,Amazon Business
d3d869d972b1ef039317f64d4995f226,"amazonbasics 3-ring binder, 1.5 inch rings - 4-pack (white)",20.0,9.89,Amazon Business
b131ff3ae71730effac1f8e27010f89f,"acer c710-2834 11.6"" chromebook laptop",2.0,199.99,Quill.com
b6f37ebf58d2380236b766534125f73f,arena freeflow pull buoy,10.0,14.25,DICK'S Sporting Goods
5ea9d033d6f76572893cfd238d9f60cf,rush hour,1.0,14.59,AKJ Education
7e4abc15c1d73cb40c7ba6ca2a9d19b5,love lies beneath: a novel,1.0,19.22,Amazon Business
17904ff6b06a9f2eb7fea6d988688878,trouble game,1.0,8.77,Amazon Business
b13d169717394caef792f194824e62ff,gg412 - tub o&#8217; sight-words practice cards - level 2,1.0,14.95,Lakeshore Learning Materials
1a95f35c9f1647efbfc9df9fbb2e6172,snap circuits lights electronics discovery kit,1.0,40.79,Amazon Business
d716d890b4f717f8a77d92c9ac44ee7c,wausau 65-lb. astrobrights card stock gamma green,1.0,17.99,Quill.com
6d21778ea1f6f1d6f567337ae594b488,floating in space,1.0,3.89,AKJ Education
995960bbc1190df45865cc6f5a925844,geoffrey groundhog predicts the weather (sandpiper houghton mifflin books),1.0,6.43,Amazon Business
beed5c8906eea887dfb316f4fa3fc4b7,song of creation,1.0,15.3,Amazon Business
f4851b2c78fa9393cf36ddcbfe72888f,esperanza rising,1.0,5.1,AKJ Education
7a10780892949ceb3e74786352df51c8,"wrenwane digital kitchen timer, big digits, loud alarm, magnetic backing, stand, white",1.0,9.77,Amazon Business
4e0cc2cbb9e33b744c19845c1037c0e9,clipco dry erase pocket sleeves assorted colors (30-pack),1.0,22.95,Amazon Business
a4d3c24a1589739e4103c2dfab0d376a,"smart weigh digital pro pocket scale with back-lit lcd display, silver",14.0,13.99,Amazon Business
28add29b48b77b73cc1a48f3edd0bae7,amazonbasics lightweight on-ear headphones - blue,5.0,14.99,Amazon Business
4f587d6410bd23f3137f00ad0db9e799,"riverside construction paper, blue, 12x18"", 50 sheets",1.0,3.14,Quill.com
4adf21dfa0675878f25643e2860d70be,guided reading collection: grade 3 best sellers (16 books),1.0,70.12,AKJ Education
1365d6efd1cd6e5ac94c4b02d773f2a4,ta50wt - construction paper - 9&amp;#34; x 12&#34; - white,2.0,1.19,Lakeshore Learning Materials
0440963473612c73589aed7ee453108f,ll658 - giant number sense stamp set,1.0,19.99,Lakeshore Learning Materials
5c152165998ff2da9eb8aa9bcdac666f,"fiskars student scissors, 7"", 12/pk",1.0,63.0,Staples Advantage
60e42c794b8f450b6e92a350b7754598,dd855 - at-my-seat math games library,1.0,199.0,Lakeshore Learning Materials
fd9648c7be59541707c2298b68bce925,"i survived the sinking of the titanic, 1912",1.0,3.55,Amazon Business
96c2846a46e44e9f17fca304da8678e2,old henry,2.0,14.71,Amazon Business
fafd6da776e10f1348373cbdcf4f4e5d,aa848 - level o extra book set - gr. 3 - library 1,1.0,28.0,Lakeshore Learning Materials
5289bdf8167b5c00960ac1f3e505cc0a,i can handle it (mindful mantras) (volume 1),1.0,9.89,Amazon Business
c89dbf8ba8556de01114f500d696721f,cr126rd - wobble chair - red - 16&#34;,1.0,79.99,Lakeshore Learning Materials
234e86fa4d61b9c26ff0d170e6ab10cc,this is spider-man level 1 reader (world of reading),1.0,2.99,Amazon Business
30784ddd27fd7ec5a64435dc47f48a34,johnson & johnson all-purpose 140 piece first aid kit,1.0,16.99,Quill.com
8bcb4ff7db0748f414cbd5ba09f8f374,where the mountain meets the moon,2.0,5.75,AKJ Education
ca1efc328184bb6f940d841040d8de50,short-vowel pals,1.0,17.05,Amazon Business
100cc85f0b0854736e928afce7f7dafd,ff562 - read with a pen! close reading kit - gr. 2 ,1.0,39.99,Lakeshore Learning Materials
17a17947b57810c83cc13cc3ddfce8d1,paper towns,1.0,5.72,Amazon Business
7a2da5584a89fc5e0c01f59f190c4080,little critter: just critters who care,1.0,2.91,AKJ Education
3c178d232f1082c2d56371e09eb36874,ra991 - place value blocks,2.0,29.99,Lakeshore Learning Materials
e26463f89af22393cc5fe32cda7c48b0,lc66 - the butterfly nursery,1.0,39.99,Lakeshore Learning Materials
ecc0adbf129d8199c56a5895c362feba,mat wrestling square 38,1.0,12305.71,School Specialty
f545b690af70854c4a7283c06d5a337d,nike men's classic club fleece hoodie,1.0,45.0,DICK'S Sporting Goods
429c6221fcc469cf4b46d786be78540c,las aventuras de isabela (spanish edition),2.0,6.95,Amazon Business
3968ff9fc96583fbd9a89f97e5649583,hp - officejet pro 8620 e-all-in-one wireless all-in-one printer - black,1.0,138.3,Best Buy Education
f7cdd79c4d06f333e6e4b4d1a6a0d067,"national geographic readers: flutter, butterfly!",1.0,3.99,Amazon Business
aaa478a0405f145b70689e4d99d59801,cuentos de pombo,6.0,6.56,AKJ Education
34a389337e81d09b58a32c6e04ddd976,yb10bu - lakeshore storage box - blue,3.0,4.99,Lakeshore Learning Materials
ec9a2d4401e8a703c822469c238df5fa,let''s go for a drive!,1.0,5.84,AKJ Education
864ccd81dd959e5ecf482702ca71c0ba,amaco&#174; amazing glaze &#45; 12&#45;pint classroom pack,1.0,140.75,Nasco
b661b3af2c4a6a5eb3ed79c06a94f776,"king's deal- tm 12-pack non-woven reusable kids carrying shopping grocery tote bag for party favor in retail packaging -13"" assorted colors (6 color x 2)",3.0,10.68,Amazon Business
d381b65340104d02f73c56982442eee9,i was here,1.0,12.7,Amazon Business
98610baf8e9b6370b4aacae45ae438dd,epson 200 - cyan - original - ink cartridge,2.0,9.31,Best Buy Education
d2e904acaef4b5cbc07a5c65b962d253,educational insights geosafari micropro 48-piece microscope set,5.0,23.99,Amazon Business
77bdbb1fad3410162a4d3f812d38598d,"staples file storage crate, navy, 11 1/2""h x 13 7/8""w x 16 7/8""l",24.0,9.89,Staples Advantage
36df26568f9b90be9c7753ade3edeef1,"sunshine&reg cheez-it crackers 1.5 oz. bags, 60 bags/box",1.0,23.79,Quill.com
14ff5392337bf962bdd4292a9b1b8453,brother mfc7360n mono laser multifunction machine,1.0,169.99,Quill.com
afdb11a97c9ba9d25e7b0c58dea3cfc8,"share and take turns (learning to get along, book 1)",1.0,6.12,Amazon Business
665fe381e6683204aaac453ba7dc22fb,i have a dream (book & cd),1.0,10.72,Amazon Business
246a060aebc960103bad049c80e0edb2,fablehaven,1.0,5.83,AKJ Education
4306ae4d11c82c1001ff6885c9b92048,"14 count paper cups, 9-ounce, ruby red",5.0,1.49,Amazon Business
28d2743640fe4d7407a85b1fcf108ab0,las partes de los insectos (comparar insectos) (spanish edition),1.0,5.99,Amazon Business
6f44224b05753ad8b2f6de9fc9a6982b,if i stay,1.0,6.01,Amazon Business
637312a8ef63118cb3687a6779074a3f,smart kapp 84 - interactive whiteboard - bluetooth,1.0,874.99,Best Buy Education
e107822d55101bc48aae30caf9118f11,playfoamtm 20 pack,1.0,19.51,Kaplan Early Learning Company
13a71aa276d6aea6cbef17ccd9d0f6b1,apple - ipad mini 4 wi-fi 16gb - space gray,4.0,399.99,Best Buy Education
c21808646f42cd382fce641127b4a844,ff324 - main idea bingo,1.0,9.99,Lakeshore Learning Materials
d981168cff68aaae99c0ca5192ba1434,earth science (homework helpers (career press)),1.0,14.99,Amazon Business
45786755a9f174d2363909267ef8633f,more stories huey tells,1.0,3.64,AKJ Education
c342b8f1186311ccb22bdab0226a2f2c,"thank you, mr. falker",1.0,8.14,Amazon Business
eb88f09bf12d87e318b7b284ad6d34e6,laurie halse anderson (5 bk set),1.0,34.74,AKJ Education
fe184441b14774b9cb9afe986578398e,hp envy 7640 wireless all-in-one color photo printer with instant ink bundle,1.0,105.0,Amazon Business
82b877ca50cf838ad3371aa51f469267,"mother poems hope anita smith, hope anita smith (illustrator",1.0,12.37,AKJ Education
3e48283aa24940438d3e4a61e0086b9c,no. 2 lead pencil assortment,1.0,31.5,Nasco
57ea23dfd44c91e5238fae59d3603835,roylco finger paint sensations kit,2.0,21.79,School Specialty
59b281613bc36d65e090bc8bc82d19c3,"clorox disinfecting wipes orange fusion scent, 75ct. canister",1.0,4.0,Quill.com
d8a006a501218218f2ec9485405ab624,fantastic mr. fox,1.0,4.06,Amazon Business
047c1426e02773315dec0b9449234f6e,x-acto school pro heavy-duty electric sharpener (1670),1.0,32.99,Amazon Business
601fd304d2eeaad2cf7ff8ef1f43f0ac,aa750x - book bins - set of 16,1.0,79.5,Lakeshore Learning Materials
4101b8a9d4f4569379ce26d5661d6656,shape it sand classroom pack - blue,1.0,16.96,Nasco
e332c1484d89256f62c6807286798a90,dr. seuss wall decal decor don't give up i believe in you all.-inspirational wall quote-wall sayings-wall decal-vinyl wall lettering-wall sayings-home art decor decal,1.0,6.6,Amazon Business
87eb3468df18bdc7a5f9f6cb91fc4829,"school smart 1485890 circulation due date cards record book, 3"" x 5"", white (pack of 500)",1.0,12.37,Amazon Business
21f481fc792a41670d639c3c0d6dfaeb,peter nimble and his fantastic eyes,1.0,8.65,Amazon Business
6d7abe4854e6dca62934038e578e10b0,"inflated stability wobble cushion, including free pump / exercise fitness core balance disc",3.0,14.99,Amazon Business
c07fc8b5b37cf599a182ba1b3594e31a,"kore teen active chair - 18.7"" h

color: purple",1.0,73.69,Teachers' School Supply
e8c1865e411ce07481cf4a4ae39f942e,epson workforce pro wf-4720 all-in-one color inkjet printer,1.0,99.99,Quill.com
3b343172e5a8336755d0500d36077652,apple ipad mini 4 128gb silver,2.0,353.82,Amazon Business
304501a5d184d17ef2883365d5363539,a man named dave: a story of triumph and forgiveness,1.0,10.94,Amazon Business
6c033d45dca4e8fcdcbc810def88495d,anya's ghost,1.0,12.87,Amazon Business
8cbe9b3153470b50ad76eddcc94076d6,ff534 - tissue paper squares,2.0,12.99,Lakeshore Learning Materials
1c1ac6a14aeec4e8d23843b17df053d5,"amazonbasics 5-shelf shelving unit on 4'' casters, chrome",1.0,40.14,Amazon Business
f0240224fd7f28a26f5c2ee35d9998dd,su28 - pencils - standard #2,2.0,1.99,Lakeshore Learning Materials
827b4e269b9f6159d7dcc510ab53a54c,"the best grammar workbook ever!: grammar, punctuation, and word usage for ages 10 through 110",1.0,16.26,Amazon Business
1b6b592b7c4df0a4f34c827c0e240886,educational insights wireless eggspert 2.4 ghz,1.0,77.35,Amazon Business
7f0730c9e76fffd573996e9e331c77b8,gw323 - organization station pocket chart,1.0,32.99,Lakeshore Learning Materials
e821f61750c2afabcefee29addec3d6d,how i got my shrunken head (classic goosebumps #10),1.0,5.1,AKJ Education
741562d682f2ee9d88aa50cc2fa098d8,"nabisco cookie/cracker variety pack,  40/pack",2.0,19.99,Quill.com
840e4741a6e77ec6885824f566f09d6c,apple - ipod shuffle� 2gb mp3 player (6th generation - latest model) - space gray,2.0,49.99,Best Buy Education
fe9cc6521159d56378d195a444c93915,apple� - macbook pro with retina display (latest model) - 13.3'display - 8gb memory - 256gb flash storage - silver,1.0,1424.99,Best Buy Education
3697c3b552f738db2774e7f55e494292,american symbols (chester the crab's comics with content series),1.0,4.5,Amazon Business
321d1014152f4bfb6710debd2bd9dbb0,"blick matte acrylics - pastel colors, set of 7, 2 oz bottles",1.0,11.02,Blick Art Materials
b6ab2482ea0153496e74c5457175b93d,"staples copy paper, letter-size, 92/104 us/euro brightness, 20 lb., 8 1/2"" x 11"", 1 case, 5,000 sheets",1.0,31.25,Staples Advantage
75fd69d9bf6155f9d3620cdfa2027287,rebound net two sided,1.0,34.45,School Specialty
074b55a727485335b4b7776b7d06adb1,"comfort research ultimax beans refill, 100 liters",1.0,29.99,Amazon Business
27aafdd8a5605c4e2a92b5583496ce93,where is mount rushmore?,1.0,4.03,Amazon Business
d22881205af02cad51345a6df36ba7fa,vtech busy learners activity cube - limited edition,1.0,18.99,Amazon Business
3fbf7362ba282e6e77a8bf0bdd005a32,"mockingjay (the hunger games, book 3) - audio",1.0,26.13,Amazon Business
bad8d7897ddb4ee9903b10d32c6a5bd6,"crayola colored pencils, 50 count, vibrant colors, pre-sharpened, art tools, great for adult coloring",2.0,7.75,Amazon Business
cca5f3d777c26664f510e9ffa17b89d3,fs244 - kid-sized binoculars - set of 6,1.0,24.99,Lakeshore Learning Materials
ac5a18680ec8cbacf7c8fc2874e7ea50,"air wick freshmatic aerosol refill ultra odor detect, lavender & chamomile scent, 6.17 oz.",3.0,5.39,Staples Advantage
e781304c4463ee1aae8bc6c79f323dcc,apple - apple tv 4k - 64gb (latest model) - black,1.0,199.99,Best Buy Education
12eb9cde8afcce1781156efb77df33a0,gs432b tri stand guitar stand,1.0,76.48,Woodwind and Brasswind
bb719ef6f509cbd1b36cbfdec56c5b45,hate that cat: a novel,30.0,5.52,Amazon Business
08671fdf9177ba740c7def954505b9ec,retractable measuring tape,6.0,1.7,ABC School Supply
3e33d0471ad450ea82efb883d86681d5,aa555 - printing uppercase letters practice book - each,2.0,6.99,Lakeshore Learning Materials
c1f0ea54a4c5698d9e14d8b044457383,oral product chew stixx junior green spearmint,1.0,7.8,School Specialty
bd2f28809f4fe98b1937a3ebde2fa363,elope womens sailor collar blue and red standard,6.0,10.95,Amazon Business
77eb9ab475ca50205bf4f895e4d6a122,"educational insights alphabet rubber stamps - lowercase 5/8""",3.0,10.27,Amazon Business
8f6207014defbeb6e91838a032c93000,pickleballs - 1 dozen jugs lime green pickleballs,2.0,12.69,Amazon Business
9ce53db5b105de2a68f844c2b317bb50,bs525z - washable watercolor set - dozen,1.0,32.99,Lakeshore Learning Materials
3d2b7514495df7c83f5701edda48a797,"binney & smith crayola long colored pencils, 8-color set",8.0,1.99,Staples Advantage
d69afa9cc3693ffb5b8ff1b43f9eb862,ekco rolling pin,1.0,11.15,Nasco
6c1e2806d98ade5a442ed607392cc86b,nat turner,1.0,13.83,Amazon Business
080dec0c3a5af3872bb4834335c77a5f,sony cr2032 lithium coin cell 3v 20 pcs,3.0,8.13,Amazon Business
49a4429c8e789a47fc2f950a8143fdb3,pp364 - grab & match leveled algebraic thinking quickies - gr. 4-5,1.0,29.99,Lakeshore Learning Materials
d377e8431ebf65244cd26a972fe7d16b,kit table tennis instant table tennis pack,4.0,151.99,School Specialty
655ec1dd5729f33fdcbae09123320853,pp369 - classroom supply caddies - set of 6,1.0,23.99,Lakeshore Learning Materials
ad29f5af3271f4747b14ac1f8011ddc6,"gaiam kids stay-n-play balance ball, blue",6.0,19.98,Amazon Business
58fcdcd28b8502c8f48ce3aa06474846,dear primo: a letter to my cousin,1.0,12.06,Amazon Business
e3f505e29d30439adafa71f6306ae242,samsung series 3 chromebook xe303c12 - 11.6' - exynos 5 - chrome os - 2 gb ram - 16 gb ssd,2.0,228.99,Best Buy Education
27671a806ad49338a9ea5ab0b3081c4d,"teen kore active chair 18.7"" - dark blue",2.0,67.99,Kaplan Early Learning Company
f08151a81bf2f58ee174528b72a97900,"hokki stool - 15"" blue",6.0,96.01,Kaplan Early Learning Company
19a92d0bf468e49488520da1441ccf62,"westcott kleencut kid's 5"" blunt scissors 12/pack",2.0,17.25,Quill.com
4192511bb3339e8eebb6ec8c63a72380,"gaiam kids stay-n-play balance ball, lime",20.0,18.66,Amazon Business
297174e28b1b42ff4369da9a94517eb5,dough tools - 5 piece assortment,1.0,7.42,Amazon Business
0ac7b2a642a1afa071ac08c5ff1a38dc,"chocolate milk, por favor: celebrating diversity with empathy",1.0,10.95,Amazon Business
c4924710a772de73b600bfeef19fd288,vampire bats nighttime flying mammals,1.0,6.56,AKJ Education
634f6e8959710813832c3838451c691e,pp940x - math folder game libraries - gr. 2-3 - complete set,1.0,129.0,Lakeshore Learning Materials
f1c84b52d140ccce2145c04e6b3d4f83,"63100-1009:  creativity street embroidery floss - assorted colors, set of 24 skeins",3.0,6.09,Blick Art Materials
9d33c30acdaf0bd0f0ad52cd3326a7c2,junie b. jones book set,1.0,41.61,Kaplan Early Learning Company
492a487ffd7b76950024e943e41eeea0,life in prison,1.0,4.18,Amazon Business
8f07c1ca459745aeebbaacd60d085e96,"nutri-grain cereal bars apple cinnamon, blueberry, & strawberry, 48/ct",1.0,21.99,Staples Advantage
79b537eb0e139d9513ed64753595bd59,bf191x - hands-on fraction tiles - 10 sets,2.0,99.5,Lakeshore Learning Materials
4466372f0c7b1152a152317ac94c0c89,apple&#174; ipad&#174; mini wi-fi - tablet - ios 6 - 16 gb - 7.9,1.0,299.99,Best Buy Education
c0c0d6d90486b71c2a60f3efb63ef359,"nasco picture perfect drawing paper  7 x 10, 500 sheets",4.0,6.68,Nasco
d6125459676f8dcf2e2fa513ab38cb86,lying up a storm,1.0,9.85,Amazon Business
26ae45fa57a73c7afc2dd8aeee6257eb,sony - noise-canceling over-the-ear headphones - black,4.0,30.16,Best Buy Education
cc8175f6becc3c7d3028ef28436945a5,hp - 952 combo pack 3-pack ink cartridges,2.0,54.92,Best Buy Education
c1a107e22a37576b35774cb408a3e9e5,apple� - ipad air 2 wi-fi 64gb - silver,1.0,599.99,Best Buy Education
2d917c54df5f6ca174050a7869d8ff79,money and teens: savvy money skills,1.0,11.95,Amazon Business
00c1ee09d932ce60f9397fcaa9110e05,who was frederick douglass?,1.0,5.99,Amazon Business
3d3464be4cedae044372c94bc2a12f4c,apple - ipad� air with wi-fi - 16gb - space gray,1.0,399.99,Best Buy Education
f0f786c49ca36a26b8e11330e045a561,griffin technology - survivor case for apple® ipad® mini - black/blue,1.0,29.27,Best Buy Education
66e4e102f3faf244d774bf45f695eb2d,what is the declaration of independence? (what was...?),1.0,3.96,Amazon Business
957e87b7497b0288babf1722ca27840a,nivea for women deodorant roll on 1.69 oz - 3 pack (invisible b&w clear),1.0,12.6,Amazon Business
6166fa570f9434f4873607e53726cb27,"reach: 40 black men speak on living, leading, and succeeding",4.0,12.3,Amazon Business
0387cb9119bc6f31244ab2405bcc0323,from tadpole to frog,1.0,4.37,AKJ Education
11afe58f6f79683b1b534225687aa9f0,"help me, mr. mutt!: expert answers for dogs with people problems",1.0,12.99,Amazon Business
f2ce2603a5e4ce5294b1af069735e46e,belkin store and charge station,1.0,197.99,CDW-G
